0.0772727,0.0886364,0.0863636,0.0863636,0.0863636,0.0863636,0.0863636,0.0863636,0.0727273,0.05,0.0227273,0.0113636,0,0.00454545,0.025,0.0454545,0.0568182,0.0613636,0.0727273,0.0772727,0.0772727,0.0772727,0.0772727,0.0772727,0.0727273,0.0590909,0.0454545,0.0477273,0.0590909,0.0659091,0.0727273,0.0818182,0.1,0.122727,0.143182,0.179545,0.220455,0.261364,0.302273,0.340909,0.368182,0.4,0.438636,0.456818,0.454545,0.452273,0.425,0.395455,0.35,0.309091,0.286364,0.284091,0.286364,0.270455,0.240909,0.220455,0.202273,0.193182,0.175,0.177273,0.165909,0.140909,0.154545,0.195455,0.252273,0.329545,0.413636,0.488636,0.547727,0.586364,0.586364,0.588636,0.590909,0.55,0.504545,0.497727,0.493182,0.490909,0.479545,0.436364,0.397727,0.429545,0.475,0.502273,0.518182,0.515909,0.463636,0.395455,0.325,0.288636,0.309091,0.345455,0.327273,0.286364,0.256818,0.234091,0.231818,0.238636,0.236364,0.225,0.197727,0.161364,0.127273,0.120455,0.115909,0.113636,0.113636,0.0886364,0.0522727,0.0454545,0.05,0.0545455,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227273,0.0113636,0.025,0.0477273,0.0727273,0.0909091,0.1,0.106818,0.109091,0.109091,0.118182,0.143182,0.177273,0.211364,0.234091,0.263636,0.306818,0.363636,0.420455,0.475,0.529545,0.568182,0.577273,0.570455,0.559091,0.55,0.552273,0.563636,0.529545,0.479545,0.434091,0.393182,0.386364,0.395455,0.395455,0.365909,0.329545,0.277273,0.218182,0.206818,0.202273,0.190909,0.177273,0.136364,0.102273,0.0909091,0.109091,0.138636,0.170455,0.197727,0.220455,0.277273,0.343182,0.402273,0.447727,0.477273,0.490909,0.490909,0.497727,0.504545,0.497727,0.479545,0.431818,0.370455,0.311364,0.265909,0.225,0.193182,0.186364,0.168182,0.143182,0.125,0.118182,0.120455,0.125,0.129545,0.152273,0.181818,0.179545,0.161364,0.143182,0.125,0.109091,0.0909091,0.075,
0.00454545,0.00454545,0.00909091,0.0159091,0.0181818,0.0204545,0.0227273,0.0227273,0.0227273,0.0227273,0.0181818,0.0181818,0.0181818,0.0136364,0.00681818,0.0204545,0.0431818,0.0590909,0.0590909,0.0590909,0.0590909,0.0590909,0.0590909,0.0590909,0.0590909,0.0590909,0.0545455,0.0477273,0.0522727,0.0727273,0.0886364,0.106818,0.125,0.129545,0.134091,0.134091,0.134091,0.122727,0.104545,0.0818182,0.0681818,0.0636364,0.0636364,0.0454545,0.0409091,0.0522727,0.0681818,0.0886364,0.0977273,0.102273,0.115909,0.127273,0.125,0.115909,0.122727,0.134091,0.118182,0.104545,0.0977273,0.0977273,0.0931818,0.0931818,0.104545,0.120455,0.129545,0.140909,0.145455,0.165909,0.175,0.179545,0.193182,0.209091,0.229545,0.252273,0.270455,0.277273,0.259091,0.243182,0.222727,0.218182,0.222727,0.215909,0.206818,0.175,0.122727,0.0795455,0.0636364,0.0772727,0.0795455,0.0795455,0.0727273,0.05,0.0386364,0.0431818,0.05,0.0681818,0.0863636,0.104545,0.115909,0.138636,0.156818,0.159091,0.159091,0.154545,0.143182,0.134091,0.115909,0.0977273,0.0704545,0.0454545,0.0227273,0.00454545,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.00681818,0.0159091,0.0363636,0.0659091,0.0954545,0.109091,0.122727,0.159091,0.211364,0.268182,0.315909,0.359091,0.402273,0.438636,0.459091,0.477273,0.515909,0.556818,0.572727,0.575,0.575,0.577273,0.561364,0.556818,0.563636,0.570455,0.588636,0.611364,0.634091,0.647727,0.631818,0.604545,0.584091,0.559091,0.520455,0.468182,0.440909,0.420455,0.395455,0.384091,0.381818,0.413636,0.465909,0.513636,0.572727,0.618182,0.638636,0.627273,0.613636,0.622727,0.627273,0.613636,0.597727,0.581818,0.570455,0.554545,0.568182,0.606818,0.663636,0.711364,0.722727,0.693182,0.681818,0.675,0.659091,0.647727,0.659091,0.654545,0.654545,0.645455,0.627273,0.613636,0.593182,0.554545,0.513636,0.493182,0.470455,0.425,0.370455,0.306818,0.243182,0.181818,0.125,0.104545,0.104545,0.0977273,0.0681818,0.0363636,0.0181818,0.00909091,0.00227273,0,0,0,0,0,0,0,0,
0.00681818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00454545,0.00909091,0.0159091,0.0227273,0.0363636,0.0636364,0.0909091,0.109091,0.122727,0.147727,0.2,0.252273,0.277273,0.277273,0.286364,0.3,0.3,0.290909,0.290909,0.286364,0.279545,0.259091,0.256818,0.286364,0.35,0.425,0.470455,0.497727,0.534091,0.572727,0.618182,0.645455,0.665909,0.672727,0.675,0.665909,0.609091,0.565909,0.561364,0.570455,0.577273,0.568182,0.579545,0.597727,0.609091,0.615909,0.611364,0.615909,0.618182,0.597727,0.561364,0.525,0.513636,0.506818,0.475,0.425,0.381818,0.347727,0.345455,0.35,0.361364,0.386364,0.397727,0.384091,0.343182,0.320455,0.329545,0.35,0.372727,0.372727,0.356818,0.334091,0.302273,0.281818,0.263636,0.254545,0.238636,0.206818,0.161364,0.115909,0.0795455,0.0590909,0.0409091,0.0227273,0.00909091,0.00909091,0.0113636,0.0113636,0.0136364,0.0181818,0.0386364,
0.0840909,0.0840909,0.0840909,0.0840909,0.0909091,0.0909091,0.0727273,0.0545455,0.0363636,0.0181818,0.00681818,0.00681818,0.0159091,0.025,0.0340909,0.0431818,0.0568182,0.0681818,0.075,0.075,0.075,0.0977273,0.122727,0.113636,0.104545,0.0954545,0.0840909,0.0727273,0.0613636,0.0545455,0.0545455,0.0704545,0.0727273,0.0727273,0.0931818,0.120455,0.156818,0.2,0.236364,0.270455,0.297727,0.325,0.345455,0.365909,0.388636,0.418182,0.445455,0.463636,0.481818,0.513636,0.565909,0.627273,0.684091,0.722727,0.752273,0.754545,0.734091,0.725,0.711364,0.704545,0.7,0.665909,0.597727,0.513636,0.438636,0.377273,0.347727,0.372727,0.418182,0.456818,0.459091,0.443182,0.431818,0.438636,0.468182,0.497727,0.518182,0.515909,0.461364,0.370455,0.3,0.245455,0.195455,0.154545,0.127273,0.104545,0.0795455,0.0477273,0.0477273,0.0659091,0.0840909,0.0818182,0.0818182,0.0818182,0.0818182,0.0818182,0.075,0.0704545,0.0681818,0.05,0.0318182,0.0136364,0.00681818,0,0,0.00227273,0.00227273,0.00227273,0.0272727,0.0295455,0.0295455,0.0295455,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.00454545,0.0136364,0.025,0.025,0.025,0.025,0.025,0.0477273,0.0977273,0.15,0.163636,0.163636,0.156818,0.147727,0.152273,0.156818,0.163636,0.170455,0.154545,0.134091,0.109091,0.106818,0.109091,0.136364,0.202273,0.268182,0.336364,0.413636,0.495455,0.575,0.627273,0.665909,0.7,0.729545,0.743182,0.725,0.720455,0.734091,0.729545,0.7,0.640909,0.565909,0.520455,0.495455,0.488636,0.456818,0.418182,0.365909,0.293182,0.238636,0.259091,0.320455,0.402273,0.443182,0.470455,0.493182,0.554545,0.6,0.631818,0.654545,0.652273,0.590909,0.520455,0.475,0.475,0.481818,0.484091,0.470455,0.465909,0.456818,0.434091,0.411364,0.395455,0.381818,0.35,0.327273,0.309091,0.281818,0.245455,0.193182,0.181818,0.204545,0.209091,0.206818,0.202273,0.195455,0.156818,0.120455,0.0954545,0.0727273,0.0727273,0.0477273,0.0113636,0.00681818,0.00681818,0.00681818,0.00227273,0.00227273,0.00227273,
0,0,0,0,0,0,0,0,0,0.00454545,0.00681818,0.00909091,0.0136364,0.0272727,0.05,0.0772727,0.111364,0.143182,0.154545,0.168182,0.188636,0.213636,0.252273,0.297727,0.336364,0.370455,0.397727,0.415909,0.431818,0.461364,0.490909,0.509091,0.522727,0.518182,0.486364,0.434091,0.377273,0.322727,0.270455,0.222727,0.181818,0.138636,0.0954545,0.0545455,0.0272727,0.0272727,0.05,0.075,0.102273,0.129545,0.152273,0.181818,0.231818,0.295455,0.356818,0.4,0.434091,0.470455,0.502273,0.536364,0.55,0.563636,0.570455,0.556818,0.536364,0.515909,0.493182,0.468182,0.447727,0.431818,0.422727,0.436364,0.45,0.45,0.443182,0.420455,0.381818,0.352273,0.325,0.286364,0.245455,0.195455,0.143182,0.0931818,0.0568182,0.0272727,0.00681818,0.00454545,0.00454545,0.00454545,0.0136364,0.0977273,0.168182,0.231818,0.284091,0.309091,0.313636,0.331818,0.359091,0.413636,0.470455,0.484091,0.4,0.329545,0.286364,0.256818,0.256818,0.272727,0.270455,0.256818,0.209091,0.154545,
0.0454545,0.0454545,0.0636364,0.075,0.0795455,0.0613636,0.0431818,0.0340909,0.0340909,0.0340909,0.0340909,0.0340909,0.0363636,0.0204545,0.00909091,0.00681818,0.00681818,0.00681818,0.00681818,0.00681818,0.00681818,0.00909091,0.0159091,0.0204545,0.0227273,0.025,0.0227273,0.0227273,0.0227273,0.0227273,0.0227273,0.0272727,0.025,0.0181818,0.0113636,0.00681818,0.00681818,0.00681818,0.0136364,0.0454545,0.111364,0.161364,0.186364,0.204545,0.243182,0.295455,0.329545,0.356818,0.418182,0.465909,0.475,0.436364,0.404545,0.395455,0.4,0.370455,0.329545,0.313636,0.329545,0.315909,0.331818,0.343182,0.315909,0.336364,0.406818,0.475,0.554545,0.629545,0.690909,0.684091,0.656818,0.604545,0.579545,0.611364,0.595455,0.515909,0.440909,0.370455,0.304545,0.238636,0.211364,0.2,0.209091,0.268182,0.327273,0.375,0.386364,0.388636,0.390909,0.402273,0.409091,0.413636,0.436364,0.445455,0.388636,0.3,0.234091,0.238636,0.252273,0.277273,0.286364,0.286364,0.275,0.254545,0.225,0.197727,0.206818,0.252273,0.281818,0.293182,0.284091,0.268182,
0.00909091,0,0,0,0,0.0113636,0.0181818,0.0181818,0.0181818,0.0227273,0.0318182,0.0386364,0.0409091,0.0409091,0.05,0.0681818,0.0659091,0.0681818,0.0863636,0.115909,0.15,0.195455,0.238636,0.293182,0.347727,0.370455,0.352273,0.343182,0.375,0.411364,0.409091,0.388636,0.343182,0.309091,0.325,0.338636,0.35,0.386364,0.427273,0.461364,0.461364,0.454545,0.438636,0.429545,0.415909,0.35,0.297727,0.272727,0.245455,0.211364,0.143182,0.0977273,0.102273,0.152273,0.229545,0.304545,0.370455,0.425,0.488636,0.543182,0.586364,0.629545,0.668182,0.686364,0.656818,0.586364,0.518182,0.504545,0.465909,0.384091,0.329545,0.306818,0.309091,0.315909,0.311364,0.311364,0.327273,0.365909,0.361364,0.379545,0.415909,0.429545,0.436364,0.434091,0.429545,0.413636,0.390909,0.368182,0.336364,0.302273,0.268182,0.231818,0.209091,0.184091,0.145455,0.102273,0.0795455,0.0795455,0.0795455,0.0636364,0.0681818,0.0977273,0.127273,0.129545,0.120455,0.109091,0.102273,0.106818,0.106818,0.106818,0.106818,0.0863636,
0,0,0,0,0,0,0,0,0,0,0,0.00454545,0.0227273,0.0431818,0.0568182,0.0613636,0.0727273,0.0886364,0.106818,0.129545,0.177273,0.229545,0.270455,0.286364,0.290909,0.338636,0.406818,0.447727,0.486364,0.495455,0.490909,0.452273,0.422727,0.404545,0.386364,0.365909,0.304545,0.238636,0.213636,0.193182,0.218182,0.259091,0.304545,0.343182,0.390909,0.440909,0.481818,0.522727,0.563636,0.579545,0.586364,0.584091,0.602273,0.638636,0.668182,0.65,0.611364,0.590909,0.590909,0.586364,0.584091,0.588636,0.593182,0.563636,0.534091,0.513636,0.525,0.575,0.634091,0.675,0.668182,0.627273,0.581818,0.527273,0.479545,0.420455,0.35,0.281818,0.204545,0.120455,0.0386364,0.00227273,0.00227273,0.00227273,0.0113636,0.0227273,0.0272727,0.0295455,0.0613636,0.0954545,0.118182,0.118182,0.125,0.131818,0.145455,0.163636,0.193182,0.227273,0.261364,0.265909,0.268182,0.281818,0.302273,0.318182,0.343182,0.347727,0.320455,0.281818,0.259091,0.25,0.227273,0.190909,
